0.000247,-0.000163,0.796518,0.005149,0.008582,-0.044420,0.998963,-0.037611,0.101022,0.265566,0.193601,-0.087853,-0.050008,0.002090,-0.150740,-0.411216,0.232796,-0.177431,0.044960,0.009983,-0.003386,0.005702,0.126363,1.533748,-0.135921,1.364111,0.173491,0.166833,0.176202,0.072043,-1.546228,-0.007181,1.397055,-0.017917,0.002228,-0.268916
0.000011,-0.000216,0.796570,0.006230,0.003895,-0.045050,0.998958,-0.023413,0.100157,0.273626,0.182151,-0.082601,-0.052122,0.015877,-0.155560,-0.419716,0.226088,-0.176334,0.048265,0.011349,-0.005757,0.014609,0.140986,1.509652,-0.109841,1.305439,0.191034,0.227984,0.188461,0.100109,-1.534896,-0.031090,1.351533,-0.017949,0.036991,-0.285589
-0.000208,-0.000256,0.796608,0.007228,-0.000454,-0.045609,0.998933,-0.011120,0.098995,0.279637,0.173613,-0.078564,-0.053590,0.027722,-0.159561,-0.425382,0.221179,-0.175388,0.050659,0.012536,-0.007950,0.022981,0.156666,1.489371,-0.080314,1.252584,0.210078,0.280996,0.196054,0.126945,-1.525043,-0.056477,1.310215,-0.020176,0.068252,-0.298501
-0.000389,-0.000271,0.796622,0.008064,-0.004126,-0.046028,0.998899,-0.002641,0.097241,0.281551,0.170900,-0.076955,-0.053762,0.035683,-0.161921,-0.425381,0.219868,-0.174745,0.051227,0.013363,-0.009787,0.030281,0.174462,1.476720,-0.043893,1.211364,0.232124,0.317728,0.194315,0.151320,-1.518147,-0.084816,1.277303,-0.026791,0.092506,-0.303891
-0.000540,-0.000277,0.796621,0.008762,-0.007223,-0.046375,0.998860,0.004176,0.095636,0.282801,0.169486,-0.076073,-0.053726,0.042008,-0.163786,-0.424868,0.219330,-0.174429,0.051577,0.014041,-0.011313,0.036393,0.193762,1.465662,-0.003792,1.177072,0.257754,0.344927,0.189504,0.173631,-1.512080,-0.115099,1.249475,-0.037609,0.112099,-0.306268
-0.000676,-0.000279,0.796613,0.009392,-0.010033,-0.046685,0.998815,0.010161,0.094105,0.283719,0.168722,-0.075555,-0.053585,0.047516,-0.165402,-0.424101,0.219178,-0.174277,0.051818,0.014643,-0.012682,0.041911,0.213815,1.455401,0.038149,1.146245,0.285175,0.367360,0.183157,0.194911,-1.506429,-0.146353,1.224189,-0.050529,0.129361,-0.307140
-0.000785,-0.000288,0.796605,0.009873,-0.012098,-0.046855,0.998780,0.014380,0.092942,0.284317,0.168450,-0.075168,-0.053200,0.051421,-0.166608,-0.423530,0.219310,-0.174234,0.051877,0.015112,-0.013705,0.046026,0.234165,1.444347,0.083460,1.121011,0.316579,0.381702,0.174558,0.213943,-1.500280,-0.179542,1.203472,-0.068464,0.142523,-0.305927
-0.000888,-0.000300,0.796593,0.010310,-0.014009,-0.047003,0.998743,0.018258,0.091896,0.284839,0.168267,-0.074899,-0.053094,0.055018,-0.167709,-0.423027,0.219482,-0.174261,0.052078,0.015546,-0.014644,0.049777,0.254260,1.432824,0.129406,1.096665,0.348972,0.394538,0.165592,0.232314,-1.493760,-0.213285,1.183617,-0.087562,0.154806,-0.304105
-0.000978,-0.000320,0.796573,0.010661,-0.015614,-0.047108,0.998711,0.021454,0.091083,0.285209,0.168266,-0.074867,-0.053545,0.057998,-0.168598,-0.422657,0.219733,-0.174429,0.052563,0.015909,-0.015417,0.052802,0.273845,1.420366,0.176625,1.074095,0.383344,0.404361,0.155889,0.249362,-1.486497,-0.248138,1.165487,-0.108985,0.165332,-0.301064
-0.001060,-0.000337,0.796562,0.010953,-0.016932,-0.047157,0.998684,0.023976,0.090397,0.285466,0.168355,-0.074682,-0.053206,0.060405,-0.169403,-0.422516,0.220040,-0.174526,0.052424,0.016226,-0.016056,0.055315,0.292700,1.407032,0.223873,1.052595,0.419178,0.412260,0.145235,0.265132,-1.478363,-0.284015,1.148404,-0.131765,0.174594,-0.297163
