-0.000012,-0.000089,0.795378,0.005190,-0.000503,-0.032235,0.999467,-0.001292,0.004492,0.108179,0.185113,-0.123114,-0.000248,0.001424,-0.041904,-0.225127,0.218238,-0.195504,-0.012016,0.005769,-0.000270,-0.012611,-0.041640,1.628778,-0.198386,1.191127,0.348897,0.220310,0.039100,-0.035960,-1.640705,-0.000480,1.301768,-0.059915,0.074907,-0.170301
0.000124,-0.000270,0.795439,0.005595,-0.002835,-0.032229,0.999461,0.008919,0.003707,0.110557,0.172939,-0.119041,-0.000441,0.010874,-0.043339,-0.230061,0.210584,-0.194872,-0.011598,0.006089,-0.001092,-0.008413,-0.102130,1.600853,-0.201274,1.120973,0.425354,0.305330,0.000712,-0.042904,-1.628459,-0.012309,1.248257,-0.081808,0.130769,-0.174850
0.000300,-0.000485,0.795486,0.005984,-0.004958,-0.032112,0.999454,0.017401,0.002981,0.112057,0.163890,-0.115889,-0.000693,0.018876,-0.044499,-0.233735,0.204899,-0.194440,-0.011337,0.006353,-0.001857,-0.004379,-0.154440,1.575264,-0.200197,1.063130,0.495262,0.375802,-0.034197,-0.048798,-1.617433,-0.025794,1.201948,-0.104184,0.179355,-0.176809
0.000557,-0.000766,0.795505,0.006343,-0.006663,-0.031772,0.999453,0.022424,0.002373,0.111798,0.161090,-0.114580,-0.001064,0.023981,-0.045108,-0.234886,0.203152,-0.194407,-0.011389,0.006505,-0.002510,-0.000672,-0.190394,1.554347,-0.191187,1.029908,0.552071,0.417177,-0.062150,-0.052594,-1.608849,-0.042593,1.170044,-0.127526,0.213388,-0.173592
0.000844,-0.001065,0.795503,0.006653,-0.008046,-0.031411,0.999452,0.026205,0.001924,0.111281,0.159739,-0.113990,-0.001462,0.027958,-0.045555,-0.235789,0.202278,-0.194678,-0.011506,0.006609,-0.003064,0.002438,-0.214505,1.537835,-0.177744,1.009295,0.599887,0.441254,-0.084465,-0.054470,-1.601151,-0.061612,1.146548,-0.151160,0.237860,-0.168946
0.001146,-0.001372,0.795490,0.006940,-0.009267,-0.031038,0.999451,0.029363,0.001554,0.110635,0.159112,-0.113760,-0.001875,0.031370,-0.045921,-0.236568,0.201841,-0.195100,-0.011655,0.006690,-0.003570,0.005251,-0.232695,1.523524,-0.162083,0.994987,0.643208,0.456681,-0.103962,-0.055387,-1.593897,-0.081742,1.127256,-0.174941,0.257552,-0.163587
0.001472,-0.001694,0.795468,0.007181,-0.010109,-0.030698,0.999452,0.031650,0.001343,0.109995,0.158838,-0.113759,-0.002317,0.033845,-0.046139,-0.237269,0.201687,-0.195639,-0.011840,0.006729,-0.003965,0.007306,-0.240859,1.513092,-0.142221,0.988656,0.677483,0.460724,-0.117551,-0.054093,-1.587068,-0.103844,1.114549,-0.198510,0.269170,-0.157931
0.001800,-0.002017,0.795446,0.007408,-0.010858,-0.030378,0.999452,0.033744,0.001181,0.109386,0.158589,-0.113777,-0.002766,0.036089,-0.046313,-0.237937,0.201591,-0.196193,-0.012035,0.006762,-0.004336,0.009170,-0.247122,1.503307,-0.121524,0.983297,0.709690,0.463329,-0.129953,-0.052282,-1.580287,-0.126308,1.102913,-0.221941,0.279319,-0.152336
0.002133,-0.002345,0.795424,0.007607,-0.011420,-0.030095,0.999453,0.035450,0.001117,0.108835,0.158389,-0.113829,-0.003230,0.037872,-0.046402,-0.238541,0.201611,-0.196776,-0.012250,0.006784,-0.004661,0.010651,-0.249582,1.494816,-0.099161,0.979878,0.737763,0.463055,-0.139977,-0.049440,-1.573599,-0.149496,1.093417,-0.245097,0.286530,-0.146865
0.002464,-0.002676,0.795400,0.007792,-0.011845,-0.029852,0.999454,0.036867,0.001112,0.108354,0.158226,-0.113899,-0.003705,0.039300,-0.046443,-0.239069,0.201736,-0.197380,-0.012481,0.006803,-0.004948,0.011848,-0.249767,1.486967,-0.075951,0.976973,0.762993,0.461726,-0.148502,-0.045908,-1.566954,-0.173030,1.084861,-0.267949,0.292148,-0.141576
0.002794,-0.003008,0.795376,0.007971,-0.012203,-0.029629,0.999455,0.038138,0.001137,0.107908,0.158082,-0.113978,-0.004184,0.040552,-0.046460,-0.239560,0.201914,-0.197995,-0.012720,0.006820,-0.005216,0.012902,-0.248815,1.479440,-0.052319,0.974323,0.786802,0.459868,-0.156277,-0.042033,-1.560331,-0.196736,1.076775,-0.290649,0.296970,-0.136379
0.003117,-0.003340,0.795351,0.008135,-0.012424,-0.029439,0.999456,0.039091,0.001222,0.107525,0.158008,-0.114080,-0.004670,0.041442,-0.046431,-0.239976,0.202215,-0.198642,-0.012972,0.006834,-0.005442,0.013636,-0.245389,1.472673,-0.029008,0.971669,0.808525,0.457514,-0.162212,-0.037593,-1.553720,-0.220739,1.069158,-0.312753,0.300383,-0.131655
0.003437,-0.003672,0.795325,0.008296,-0.012616,-0.029255,0.999458,0.039966,0.001317,0.107156,0.157953,-0.114187,-0.005156,0.042246,-0.046397,-0.240377,0.202553,-0.199299,-0.013227,0.006847,-0.005656,0.014292,-0.241490,1.466049,-0.005972,0.968917,0.829759,0.455117,-0.167760,-0.033044,-1.547112,-0.244743,1.061567,-0.334642,0.303433,-0.127019
0.003750,-0.004002,0.795300,0.008450,-0.012746,-0.029085,0.999460,0.040687,0.001433,0.106813,0.157940,-0.114302,-0.005640,0.042876,-0.046352,-0.240744,0.202962,-0.199975,-0.013486,0.006858,-0.005850,0.014790,-0.236643,1.459708,0.016514,0.965969,0.850014,0.452633,-0.172535,-0.028276,-1.540514,-0.268749,1.054026,-0.356103,0.305760,-0.122559
0.004055,-0.004328,0.795272,0.008604,-0.012840,-0.028934,0.999462,0.041281,0.001562,0.106506,0.158012,-0.114457,-0.006122,0.043351,-0.046313,-0.241073,0.203502,-0.200695,-0.013744,0.006864,-0.006026,0.015171,-0.231424,1.453577,0.038534,0.962930,0.869335,0.450031,-0.177015,-0.023333,-1.533971,-0.292511,1.046506,-0.377170,0.307453,-0.117764
0.004356,-0.004651,0.795244,0.008756,-0.012915,-0.028793,0.999464,0.041811,0.001698,0.106216,0.158128,-0.114632,-0.006602,0.043749,-0.046278,-0.241383,0.204106,-0.201438,-0.014000,0.006869,-0.006195,0.015494,-0.226019,1.447550,0.060319,0.959845,0.888188,0.447371,-0.181349,-0.018302,-1.527456,-0.316150,1.038995,-0.398041,0.308830,-0.112803
0.004650,-0.004965,0.795216,0.008899,-0.012943,-0.028657,0.999466,0.042196,0.001849,0.105941,0.158352,-0.114861,-0.007072,0.044104,-0.046220,-0.241689,0.204573,-0.202098,-0.014248,0.006897,-0.006339,0.015672,-0.220613,1.441819,0.081332,0.956610,0.905826,0.444510,-0.185701,-0.013159,-1.521161,-0.339326,1.031649,-0.418295,0.309791,-0.107091
0.004941,-0.005276,0.795189,0.009041,-0.012959,-0.028520,0.999468,0.042548,0.001999,0.105666,0.158585,-0.115093,-0.007538,0.044439,-0.046163,-0.241998,0.205015,-0.202738,-0.014491,0.006938,-0.006473,0.015817,-0.215276,1.436185,0.102020,0.953330,0.923185,0.441528,-0.190024,-0.008025,-1.514934,-0.362298,1.024359,-0.438340,0.310659,-0.101274
0.005226,-0.005580,0.795163,0.009181,-0.012948,-0.028379,0.999471,0.042832,0.002146,0.105388,0.158833,-0.115333,-0.007992,0.044736,-0.046107,-0.242313,0.205406,-0.203340,-0.014727,0.007005,-0.006585,0.015896,-0.210078,1.430744,0.122059,0.949962,0.939988,0.438307,-0.194289,-0.002909,-1.508841,-0.384864,1.017178,-0.457965,0.311342,-0.095249
0.005503,-0.005875,0.795138,0.009315,-0.012920,-0.028244,0.999474,0.043078,0.002293,0.105121,0.159059,-0.115557,-0.008433,0.044999,-0.046044,-0.242623,0.205769,-0.203912,-0.014954,0.007091,-0.006684,0.015929,-0.205191,1.425487,0.141568,0.946769,0.956361,0.434824,-0.198368,0.002117,-1.502812,-0.406934,1.010169,-0.477065,0.311791,-0.089468
0.005775,-0.006167,0.795113,0.009447,-0.012883,-0.028111,0.999477,0.043304,0.002440,0.104858,0.159273,-0.115772,-0.008866,0.045246,-0.045977,-0.242931,0.206116,-0.204471,-0.015177,0.007186,-0.006776,0.015940,-0.200459,1.420323,0.160814,0.943664,0.972520,0.431210,-0.202355,0.007097,-1.496814,-0.428756,1.003246,-0.495903,0.312123,-0.083811
0.006035,-0.006444,0.795092,0.009574,-0.012818,-0.027983,0.999480,0.043536,0.002573,0.104608,0.159308,-0.115890,-0.009272,0.045454,-0.045901,-0.243244,0.206385,-0.204969,-0.015390,0.007299,-0.006857,0.015916,-0.196272,1.415182,0.178976,0.940424,0.987900,0.427890,-0.206071,0.011811,-1.490825,-0.449654,0.996617,-0.513786,0.312187,-0.078950
0.006289,-0.006716,0.795072,0.009699,-0.012750,-0.027858,0.999484,0.043771,0.002698,0.104368,0.159300,-0.115981,-0.009669,0.045655,-0.045826,-0.243538,0.206634,-0.205448,-0.015597,0.007409,-0.006935,0.015888,-0.192249,1.410086,0.196700,0.937191,1.003065,0.424657,-0.209780,0.016389,-1.484840,-0.470179,0.990055,-0.531282,0.312171,-0.074175
0.006531,-0.006975,0.795055,0.009822,-0.012675,-0.027741,0.999487,0.044016,0.002809,0.104144,0.159205,-0.116018,-0.010045,0.045839,-0.045752,-0.243798,0.206845,-0.205887,-0.015793,0.007516,-0.007005,0.015851,-0.188554,1.405079,0.213548,0.933972,1.017799,0.421598,-0.213474,0.020696,-1.478865,-0.489958,0.983628,-0.548004,0.311994,-0.069571
0.006761,-0.007220,0.795039,0.009945,-0.012602,-0.027635,0.999489,0.044255,0.002897,0.103948,0.159084,-0.116036,-0.010393,0.046009,-0.045699,-0.244037,0.207045,-0.206298,-0.015972,0.007609,-0.007065,0.015817,-0.185205,1.400207,0.229494,0.930809,1.032105,0.418692,-0.217144,0.024741,-1.473021,-0.508802,0.977321,-0.563996,0.311779,-0.065103
0.006984,-0.007456,0.795023,0.010068,-0.012531,-0.027535,0.999492,0.044492,0.002973,0.103765,0.158949,-0.116044,-0.010726,0.046171,-0.045658,-0.244267,0.207240,-0.206695,-0.016142,0.007695,-0.007118,0.015784,-0.182030,1.395402,0.244988,0.927675,1.046197,0.415862,-0.220800,0.028656,-1.467242,-0.527179,0.971074,-0.579622,0.311544,-0.060703
0.007186,-0.007665,0.795009,0.010191,-0.012473,-0.027469,0.999493,0.044730,0.003011,0.103649,0.158810,-0.116041,-0.011008,0.046307,-0.045656,-0.244428,0.207457,-0.207062,-0.016278,0.007745,-0.007141,0.015759,-0.179350,1.390865,0.259239,0.924664,1.059568,0.413214,-0.224213,0.032070,-1.461747,-0.543999,0.965057,-0.594179,0.311281,-0.056478
0.007381,-0.007867,0.794996,0.010314,-0.012420,-0.027409,0.999494,0.044957,0.003040,0.103548,0.158681,-0.116036,-0.011276,0.046434,-0.045665,-0.244572,0.207680,-0.207421,-0.016405,0.007776,-0.007155,0.015737,-0.176815,1.386418,0.273111,0.921695,1.072673,0.410563,-0.227499,0.035295,-1.456360,-0.560285,0.959141,-0.608386,0.310983,-0.052314
0.007560,-0.008052,0.794982,0.010437,-0.012375,-0.027361,0.999495,0.045166,0.003049,0.103475,0.158575,-0.116029,-0.011517,0.046543,-0.045697,-0.244684,0.207915,-0.207761,-0.016517,0.007768,-0.007148,0.015722,-0.174566,1.382151,0.286222,0.918812,1.085244,0.407910,-0.230533,0.038142,-1.451188,-0.575501,0.953427,-0.621893,0.310615,-0.048274
