0.000001,0.000212,0.798117,-0.006177,-0.000101,-0.019946,0.999782,-0.002058,0.005254,0.151467,0.159650,-0.099270,0.029177,0.045085,-0.050265,-0.272534,0.161700,-0.163572,0.017473,0.009573,-0.008046,-0.017032,0.052812,1.590117,-0.182590,1.301440,0.237768,0.185637,0.005531,0.035775,-1.495701,-0.008256,1.390885,-0.005273,0.052046,-0.157934
-0.000035,0.000237,0.798181,-0.004550,-0.002277,-0.020115,0.999785,0.008321,0.001365,0.155630,0.145707,-0.093626,0.030149,0.056565,-0.053846,-0.278131,0.149100,-0.159119,0.019185,0.010123,-0.011400,-0.013189,0.027928,1.577048,-0.177973,1.240630,0.276698,0.256225,-0.012453,0.060053,-1.481690,-0.030723,1.343316,-0.006777,0.090721,-0.173938
-0.000063,0.000267,0.798226,-0.003071,-0.004280,-0.020269,0.999781,0.016786,-0.002145,0.158776,0.135489,-0.089307,0.030885,0.065842,-0.057115,-0.281963,0.139816,-0.155710,0.020472,0.010576,-0.014493,-0.009403,0.007356,1.564816,-0.170076,1.189157,0.313395,0.316029,-0.029184,0.083397,-1.470300,-0.054797,1.300156,-0.010266,0.125471,-0.185876
-0.000077,0.000307,0.798236,-0.001888,-0.005937,-0.020393,0.999773,0.021424,-0.004896,0.159890,0.132720,-0.087640,0.031150,0.070709,-0.059756,-0.282264,0.137162,-0.154391,0.020906,0.010833,-0.017063,-0.005730,-0.004589,1.554257,-0.155618,1.156360,0.345625,0.354266,-0.043407,0.104869,-1.464148,-0.082083,1.265812,-0.017729,0.152371,-0.189682
-0.000086,0.000349,0.798227,-0.000920,-0.007324,-0.020493,0.999763,0.024675,-0.007115,0.160524,0.131725,-0.086891,0.031176,0.074232,-0.061961,-0.282210,0.135919,-0.153762,0.021199,0.011057,-0.019201,-0.002586,-0.010509,1.545134,-0.137403,1.133600,0.374793,0.379715,-0.055216,0.124577,-1.458786,-0.111407,1.237044,-0.028795,0.173762,-0.190657
-0.000094,0.000393,0.798209,-0.000060,-0.008575,-0.020581,0.999751,0.027232,-0.009067,0.160919,0.131616,-0.086601,0.031084,0.077082,-0.063947,-0.281978,0.135380,-0.153478,0.021420,0.011263,-0.021123,0.000295,-0.013415,1.536727,-0.117308,1.115860,0.402431,0.398770,-0.065818,0.143401,-1.453818,-0.141750,1.211065,-0.041663,0.192397,-0.190217
-0.000073,0.000436,0.798186,0.000561,-0.009495,-0.020608,0.999742,0.029009,-0.010475,0.161153,0.131936,-0.086684,0.031136,0.079084,-0.065391,-0.281752,0.135183,-0.153402,0.021600,0.011433,-0.022560,0.002450,-0.011058,1.529551,-0.093978,1.105160,0.427141,0.407980,-0.073820,0.160032,-1.448052,-0.173806,1.190082,-0.058956,0.206280,-0.188353
-0.000043,0.000479,0.798163,0.001122,-0.010335,-0.020627,0.999733,0.030641,-0.011751,0.161368,0.132263,-0.086800,0.031215,0.080944,-0.066703,-0.281583,0.134983,-0.153340,0.021727,0.011595,-0.023881,0.004415,-0.007689,1.522570,-0.070061,1.095469,0.451295,0.415568,-0.081315,0.176003,-1.441876,-0.206193,1.170056,-0.077347,0.219208,-0.186029
0.000005,0.000522,0.798143,0.001565,-0.011015,-0.020632,0.999725,0.031981,-0.012763,0.161544,0.132604,-0.086981,0.031348,0.082520,-0.067753,-0.281524,0.134778,-0.153305,0.021749,0.011739,-0.024970,0.006004,-0.002296,1.515978,-0.044973,1.087797,0.474336,0.419912,-0.087798,0.190655,-1.434881,-0.239242,1.151940,-0.097935,0.230225,-0.182786
0.000053,0.000564,0.798126,0.001920,-0.011583,-0.020619,0.999718,0.033080,-0.013586,0.161672,0.132940,-0.087163,0.031437,0.083795,-0.068583,-0.281369,0.134619,-0.153235,0.021841,0.011866,-0.025885,0.007323,0.004229,1.509559,-0.019228,1.080891,0.496752,0.422784,-0.093845,0.204076,-1.427118,-0.272484,1.134884,-0.120150,0.240095,-0.178280
